id,url_id,user_id,event_type,timestamp,details
1942,1942,222,created,2025-12-17 01:32:41,"{""short_code"":""be6vWN"",""original_url"":""https://example.com/proud/network/1942""}"
1943,1943,134,created,2025-10-05 17:49:37,"{""short_code"":""14Gh8f"",""original_url"":""https://seeded.app/cobalt/river/1943""}"
1944,1944,317,created,2025-12-01 01:21:27,"{""short_code"":""Gk33tp"",""original_url"":""https://opswise.net/urban/kernel/1944""}"
1945,1945,39,created,2025-06-19 17:57:39,"{""short_code"":""c8PNEo"",""original_url"":""https://opswise.net/keen/river/1945""}"
1946,1946,368,created,2025-01-17 08:14:53,"{""short_code"":""raAB0B"",""original_url"":""https://seeded.app/quiet/window/1946""}"
1947,1947,348,created,2025-04-28 12:43:24,"{""short_code"":""paEx20"",""original_url"":""https://seeded.app/opal/field/1947""}"
1948,1948,74,created,2025-06-05 23:31:19,"{""short_code"":""QNdtMf"",""original_url"":""https://opswise.net/proud/journey/1948""}"
1949,1949,92,created,2026-02-20 13:02:41,"{""short_code"":""GuVPXa"",""original_url"":""https://hackstack.io/jade/orbit/1949""}"
1950,1950,259,created,2025-10-24 02:52:08,"{""short_code"":""rEIMus"",""original_url"":""https://hackstack.io/jade/uplink/1950""}"
1951,1951,260,created,2025-07-07 15:07:44,"{""short_code"":""qBp6A2"",""original_url"":""https://acme.dev/gold/network/1951""}"
1952,1952,24,created,2025-08-18 23:34:22,"{""short_code"":""3SLNsA"",""original_url"":""https://acme.dev/clear/field/1952""}"
1953,1953,23,created,2025-10-30 02:38:06,"{""short_code"":""ufriGg"",""original_url"":""https://relay.cloud/cobalt/pioneer/1953""}"
1954,1954,241,created,2025-01-20 18:08:05,"{""short_code"":""SjpMII"",""original_url"":""https://example.com/navy/canyon/1954""}"
1955,1955,185,created,2025-07-24 09:08:00,"{""short_code"":""A1P60N"",""original_url"":""https://relay.cloud/harbor/canyon/1955""}"
1956,1956,172,created,2025-01-05 16:00:37,"{""short_code"":""V4ot7N"",""original_url"":""https://example.com/forest/beacon/1956""}"
1957,1957,184,created,2026-02-02 06:48:25,"{""short_code"":""brPqOg"",""original_url"":""https://opswise.net/clear/signal/1957""}"
1958,1958,77,created,2025-10-14 03:02:26,"{""short_code"":""wuoAv3"",""original_url"":""https://seeded.app/mellow/valley/1958""}"
1959,1959,334,created,2025-02-28 07:42:17,"{""short_code"":""bEHVwP"",""original_url"":""https://hackstack.io/forest/window/1959""}"
1960,1960,1,created,2025-10-19 23:38:11,"{""short_code"":""K9Gitb"",""original_url"":""https://hackstack.io/jade/kernel/1960""}"
1961,1961,151,created,2025-11-20 10:24:30,"{""short_code"":""MUm53W"",""original_url"":""https://seeded.app/jade/field/1961""}"
1962,1962,398,created,2025-01-10 22:53:57,"{""short_code"":""zxCbu2"",""original_url"":""https://example.com/forest/beacon/1962""}"
1963,1963,6,created,2025-10-04 09:05:11,"{""short_code"":""G8A3bX"",""original_url"":""https://opswise.net/opal/delta/1963""}"
1964,1964,37,created,2026-01-27 01:33:47,"{""short_code"":""jqInSa"",""original_url"":""https://relay.cloud/urban/anchor/1964""}"
1965,1965,266,created,2025-02-17 00:56:06,"{""short_code"":""gONoJQ"",""original_url"":""https://example.com/quiet/meadow/1965""}"
1966,1966,77,created,2025-10-30 04:09:40,"{""short_code"":""Z7tbSm"",""original_url"":""https://acme.dev/jade/meadow/1966""}"
1967,1967,160,created,2025-11-29 20:04:32,"{""short_code"":""bOijBk"",""original_url"":""https://hackstack.io/jade/meadow/1967""}"
1968,1968,130,created,2025-05-16 10:22:42,"{""short_code"":""0hxRyz"",""original_url"":""https://hackstack.io/opal/yard/1968""}"
1969,1969,79,created,2025-11-12 07:20:39,"{""short_code"":""WdS4Qx"",""original_url"":""https://relay.cloud/clear/canyon/1969""}"
1970,1970,226,created,2026-01-26 03:42:24,"{""short_code"":""AcuyY0"",""original_url"":""https://relay.cloud/calm/trail/1970""}"
1971,1971,340,created,2025-05-12 13:41:56,"{""short_code"":""R0l3Sy"",""original_url"":""https://opswise.net/cobalt/lagoon/1971""}"
1972,1972,263,created,2025-07-30 21:07:49,"{""short_code"":""cP2FKN"",""original_url"":""https://seeded.app/ivory/meadow/1972""}"
1973,1973,105,created,2025-11-21 04:53:18,"{""short_code"":""0Lxj2r"",""original_url"":""https://acme.dev/tidy/yard/1973""}"
1974,1974,82,created,2025-08-31 01:50:56,"{""short_code"":""rWD9uc"",""original_url"":""https://hackstack.io/warm/trail/1974""}"
1975,1975,13,created,2026-01-27 10:38:22,"{""short_code"":""riqbsc"",""original_url"":""https://example.com/tidy/zenith/1975""}"
1976,1976,125,created,2025-06-25 01:11:00,"{""short_code"":""9dTiT8"",""original_url"":""https://acme.dev/warm/signal/1976""}"
1977,1977,239,created,2025-03-01 19:50:17,"{""short_code"":""Oe9IZ9"",""original_url"":""https://acme.dev/lively/quartz/1977""}"
1978,1978,209,created,2025-03-24 02:03:38,"{""short_code"":""jwEPpV"",""original_url"":""https://acme.dev/young/valley/1978""}"
1979,1979,14,created,2025-01-05 20:33:09,"{""short_code"":""pR5kNd"",""original_url"":""https://acme.dev/dawn/yard/1979""}"
1980,1980,338,created,2025-02-22 07:05:38,"{""short_code"":""srEC01"",""original_url"":""https://example.com/gold/kernel/1980""}"
1981,1981,208,created,2025-04-05 19:47:38,"{""short_code"":""ohTEzZ"",""original_url"":""https://opswise.net/tidy/uplink/1981""}"
1982,1982,74,created,2025-03-02 20:58:41,"{""short_code"":""bCUzb2"",""original_url"":""https://acme.dev/mellow/anchor/1982""}"
1983,1983,78,created,2025-04-01 15:41:26,"{""short_code"":""FHNGHs"",""original_url"":""https://example.com/brisk/canyon/1983""}"
1984,1984,364,created,2025-04-03 14:59:56,"{""short_code"":""g2gZWH"",""original_url"":""https://opswise.net/forest/kernel/1984""}"
1985,1985,71,created,2025-06-24 04:44:45,"{""short_code"":""mDMdt8"",""original_url"":""https://example.com/gold/signal/1985""}"
1986,1986,202,created,2025-11-25 04:55:32,"{""short_code"":""6JLMHw"",""original_url"":""https://acme.dev/cobalt/lagoon/1986""}"
1987,1987,79,created,2025-02-18 07:52:25,"{""short_code"":""G2zUL5"",""original_url"":""https://opswise.net/clear/signal/1987""}"
1988,1988,216,created,2025-10-12 04:46:29,"{""short_code"":""SlkfR1"",""original_url"":""https://opswise.net/cobalt/canyon/1988""}"
1989,1989,206,created,2025-06-27 10:56:56,"{""short_code"":""aes6vP"",""original_url"":""https://seeded.app/dawn/canyon/1989""}"
1990,1990,264,created,2026-01-24 14:21:31,"{""short_code"":""LADwfp"",""original_url"":""https://seeded.app/dawn/field/1990""}"
1991,1991,93,created,2025-09-17 13:31:58,"{""short_code"":""pzcAWM"",""original_url"":""https://example.com/mellow/journey/1991""}"
1992,1992,206,created,2025-01-07 00:11:58,"{""short_code"":""S3rz7k"",""original_url"":""https://hackstack.io/gold/quartz/1992""}"
1993,1993,380,created,2025-12-15 01:06:36,"{""short_code"":""0EvwUC"",""original_url"":""https://relay.cloud/warm/uplink/1993""}"
1994,1994,369,created,2025-10-13 11:11:32,"{""short_code"":""11Cx66"",""original_url"":""https://hackstack.io/harbor/island/1994""}"
1995,1995,164,created,2025-08-11 03:03:32,"{""short_code"":""wPUtRs"",""original_url"":""https://acme.dev/quiet/signal/1995""}"
1996,1996,244,created,2025-08-25 11:17:29,"{""short_code"":""xUw8qF"",""original_url"":""https://hackstack.io/vivid/quartz/1996""}"
1997,1997,353,created,2025-11-18 17:22:10,"{""short_code"":""qSKc8F"",""original_url"":""https://hackstack.io/keen/pioneer/1997""}"
1998,1998,37,created,2025-05-02 01:49:35,"{""short_code"":""Q7PBBq"",""original_url"":""https://acme.dev/mellow/valley/1998""}"
1999,1999,27,created,2026-02-09 06:18:37,"{""short_code"":""gILOtG"",""original_url"":""https://hackstack.io/opal/garden/1999""}"
2000,2000,290,created,2025-07-28 12:57:37,"{""short_code"":""Rdvqtb"",""original_url"":""https://acme.dev/calm/river/2000""}"
2001,1,1,updated,2025-08-05 23:31:00,"{""field"":""original_url"",""new_value"":""https://seeded.app/river/6229""}"
2002,179,233,updated,2025-05-27 00:40:48,"{""field"":""title"",""new_value"":""quieted""}"
2003,1605,212,updated,2025-08-09 09:22:08,"{""field"":""original_url"",""new_value"":""https://relay.cloud/anchor/817""}"
2004,1875,392,updated,2025-04-14 07:17:36,"{""field"":""is_active"",""new_value"":""refined""}"
2005,822,292,updated,2025-05-21 08:29:30,"{""field"":""title"",""new_value"":""patched""}"
2006,1773,75,updated,2025-06-04 15:20:19,"{""field"":""title"",""new_value"":""rotated""}"
2007,774,221,updated,2025-05-29 17:10:33,"{""field"":""title"",""new_value"":""patched""}"
2008,1437,205,updated,2025-03-30 12:40:22,"{""field"":""original_url"",""new_value"":""https://relay.cloud/quartz/2999""}"
2009,562,281,updated,2025-05-01 20:04:08,"{""field"":""original_url"",""new_value"":""https://hackstack.io/quartz/1758""}"
2010,380,321,updated,2025-02-16 00:36:30,"{""field"":""original_url"",""new_value"":""https://relay.cloud/lagoon/3658""}"
2011,107,293,updated,2025-06-20 15:00:22,"{""field"":""original_url"",""new_value"":""https://example.com/orbit/7270""}"
2012,966,8,updated,2025-11-25 18:58:39,"{""field"":""is_active"",""new_value"":""boosted""}"
2013,1054,143,updated,2025-11-14 11:26:00,"{""field"":""original_url"",""new_value"":""https://example.com/signal/2044""}"
2014,607,256,updated,2025-01-04 14:52:52,"{""field"":""is_active"",""new_value"":""refined""}"
2015,517,328,updated,2026-02-18 19:13:59,"{""field"":""is_active"",""new_value"":""promoted""}"
2016,1249,318,updated,2025-12-26 10:35:02,"{""field"":""title"",""new_value"":""quieted""}"
2017,1633,282,updated,2025-03-27 10:45:17,"{""field"":""original_url"",""new_value"":""https://relay.cloud/engine/9702""}"
2018,1998,37,updated,2026-02-06 22:10:26,"{""field"":""title"",""new_value"":""quieted""}"
2019,1281,39,updated,2025-06-01 16:41:18,"{""field"":""is_active"",""new_value"":""archived""}"
2020,34,143,updated,2025-10-07 15:48:17,"{""field"":""title"",""new_value"":""archived""}"
2021,1152,230,updated,2025-09-06 08:54:12,"{""field"":""original_url"",""new_value"":""https://relay.cloud/island/7505""}"
2022,16,296,updated,2026-01-06 06:26:09,"{""field"":""original_url"",""new_value"":""https://acme.dev/orbit/7591""}"
2023,317,382,updated,2025-03-06 16:32:10,"{""field"":""is_active"",""new_value"":""rotated""}"
2024,1653,16,updated,2025-10-30 10:39:08,"{""field"":""is_active"",""new_value"":""refined""}"
2025,1749,257,updated,2026-01-09 12:01:29,"{""field"":""is_active"",""new_value"":""boosted""}"
2026,1289,320,updated,2026-02-25 07:35:02,"{""field"":""is_active"",""new_value"":""boosted""}"
2027,1124,400,updated,2025-12-20 01:06:38,"{""field"":""is_active"",""new_value"":""rotated""}"
2028,413,266,updated,2025-06-14 23:44:25,"{""field"":""original_url"",""new_value"":""https://acme.dev/kernel/6568""}"
2029,1886,377,updated,2025-06-20 18:42:22,"{""field"":""title"",""new_value"":""archived""}"
2030,639,82,updated,2025-07-21 06:50:46,"{""field"":""original_url"",""new_value"":""https://relay.cloud/signal/1269""}"
2031,1543,353,updated,2025-07-08 12:07:01,"{""field"":""title"",""new_value"":""rotated""}"
2032,684,23,updated,2025-05-23 11:34:22,"{""field"":""title"",""new_value"":""quieted""}"
2033,127,28,updated,2025-07-13 08:08:22,"{""field"":""is_active"",""new_value"":""refined""}"
2034,560,73,updated,2025-03-09 17:08:47,"{""field"":""is_active"",""new_value"":""quieted""}"
2035,442,356,updated,2026-01-16 21:45:06,"{""field"":""original_url"",""new_value"":""https://relay.cloud/signal/4919""}"
2036,1761,269,updated,2025-01-15 09:43:27,"{""field"":""title"",""new_value"":""refined""}"
2037,1670,39,updated,2025-02-15 05:23:59,"{""field"":""is_active"",""new_value"":""archived""}"
2038,1908,225,updated,2025-05-30 20:30:24,"{""field"":""original_url"",""new_value"":""https://seeded.app/anchor/4347""}"
2039,1438,35,updated,2025-11-12 05:38:22,"{""field"":""is_active"",""new_value"":""refined""}"
2040,379,52,updated,2025-05-04 06:20:20,"{""field"":""original_url"",""new_value"":""https://seeded.app/yard/1024""}"
2041,1816,67,updated,2025-10-09 21:48:44,"{""field"":""title"",""new_value"":""rerouted""}"
2042,159,198,updated,2025-10-22 03:31:05,"{""field"":""original_url"",""new_value"":""https://acme.dev/zenith/3766""}"
2043,94,365,updated,2025-03-03 09:12:30,"{""field"":""is_active"",""new_value"":""rerouted""}"
2044,809,218,updated,2025-12-13 16:19:26,"{""field"":""title"",""new_value"":""boosted""}"
2045,693,349,updated,2025-04-10 18:25:53,"{""field"":""title"",""new_value"":""rotated""}"
2046,1624,287,updated,2026-02-14 11:14:04,"{""field"":""is_active"",""new_value"":""promoted""}"
2047,1449,207,updated,2025-06-12 06:53:36,"{""field"":""title"",""new_value"":""quieted""}"
2048,1677,201,updated,2025-05-04 13:17:25,"{""field"":""is_active"",""new_value"":""rerouted""}"
2049,148,260,updated,2025-09-06 14:10:05,"{""field"":""title"",""new_value"":""quieted""}"
2050,1236,92,updated,2025-04-18 08:25:40,"{""field"":""original_url"",""new_value"":""https://hackstack.io/meadow/8016""}"
2051,1885,35,updated,2025-12-13 02:29:00,"{""field"":""title"",""new_value"":""archived""}"
2052,680,21,updated,2025-05-15 05:05:11,"{""field"":""original_url"",""new_value"":""https://acme.dev/canyon/7771""}"
2053,145,23,updated,2025-07-06 07:51:25,"{""field"":""original_url"",""new_value"":""https://example.com/meadow/826""}"
2054,570,348,updated,2025-02-03 16:24:19,"{""field"":""is_active"",""new_value"":""refined""}"
2055,1665,11,updated,2026-02-27 15:07:40,"{""field"":""title"",""new_value"":""quieted""}"
2056,29,256,updated,2025-10-09 09:59:02,"{""field"":""title"",""new_value"":""rerouted""}"
2057,630,107,updated,2026-01-15 20:36:20,"{""field"":""title"",""new_value"":""archived""}"
2058,711,179,updated,2025-10-18 07:42:09,"{""field"":""original_url"",""new_value"":""https://opswise.net/signal/9520""}"
2059,1089,343,updated,2025-11-27 12:48:10,"{""field"":""original_url"",""new_value"":""https://relay.cloud/journey/9786""}"
2060,347,223,updated,2026-02-02 12:46:50,"{""field"":""is_active"",""new_value"":""refined""}"
2061,313,254,updated,2025-01-09 05:42:36,"{""field"":""is_active"",""new_value"":""boosted""}"
2062,1263,302,updated,2025-03-30 05:35:27,"{""field"":""title"",""new_value"":""refined""}"
2063,1050,304,updated,2025-11-09 18:40:10,"{""field"":""title"",""new_value"":""patched""}"
2064,1540,40,updated,2025-04-18 18:52:16,"{""field"":""title"",""new_value"":""quieted""}"
2065,1195,201,updated,2025-01-14 04:48:16,"{""field"":""original_url"",""new_value"":""https://seeded.app/island/9692""}"
2066,516,107,updated,2025-05-22 09:12:30,"{""field"":""original_url"",""new_value"":""https://opswise.net/harvest/5496""}"
2067,1808,169,updated,2025-08-30 02:45:22,"{""field"":""title"",""new_value"":""rerouted""}"
2068,592,76,updated,2026-02-20 08:35:38,"{""field"":""is_active"",""new_value"":""archived""}"
2069,692,376,updated,2026-02-07 13:20:10,"{""field"":""is_active"",""new_value"":""refined""}"
2070,1162,52,updated,2026-01-30 00:22:29,"{""field"":""is_active"",""new_value"":""patched""}"
2071,1754,271,updated,2026-02-20 01:21:40,"{""field"":""title"",""new_value"":""rerouted""}"
2072,769,110,updated,2025-11-14 04:36:28,"{""field"":""title"",""new_value"":""boosted""}"
2073,1429,30,updated,2025-06-19 17:30:17,"{""field"":""original_url"",""new_value"":""https://seeded.app/pioneer/8327""}"
2074,113,398,updated,2025-03-30 09:10:09,"{""field"":""original_url"",""new_value"":""https://opswise.net/kernel/1986""}"
2075,1183,270,updated,2025-06-18 18:45:30,"{""field"":""is_active"",""new_value"":""refined""}"
2076,535,149,updated,2025-04-22 21:50:55,"{""field"":""is_active"",""new_value"":""patched""}"
2077,1544,37,updated,2025-05-31 13:55:06,"{""field"":""is_active"",""new_value"":""archived""}"
2078,433,302,updated,2026-02-10 06:05:18,"{""field"":""is_active"",""new_value"":""patched""}"
2079,669,258,updated,2025-08-25 02:08:48,"{""field"":""original_url"",""new_value"":""https://acme.dev/delta/4798""}"
2080,501,285,updated,2025-02-20 11:04:00,"{""field"":""is_active"",""new_value"":""rerouted""}"
2081,1724,226,updated,2025-04-05 07:17:22,"{""field"":""is_active"",""new_value"":""rerouted""}"
2082,946,184,updated,2025-02-02 14:21:32,"{""field"":""is_active"",""new_value"":""boosted""}"
2083,937,399,updated,2025-10-31 16:45:45,"{""field"":""is_active"",""new_value"":""promoted""}"
2084,1074,340,updated,2026-02-14 03:09:04,"{""field"":""is_active"",""new_value"":""archived""}"
2085,938,248,updated,2025-11-30 14:09:14,"{""field"":""title"",""new_value"":""refined""}"
2086,889,196,updated,2025-03-07 23:34:47,"{""field"":""title"",""new_value"":""archived""}"
2087,856,9,updated,2025-10-28 03:47:55,"{""field"":""is_active"",""new_value"":""rotated""}"
2088,1322,300,updated,2026-02-02 00:47:38,"{""field"":""original_url"",""new_value"":""https://hackstack.io/signal/7976""}"
2089,1827,140,updated,2025-09-09 15:23:12,"{""field"":""is_active"",""new_value"":""refined""}"
2090,497,392,updated,2025-10-24 20:16:29,"{""field"":""is_active"",""new_value"":""boosted""}"
2091,1949,92,updated,2025-12-23 00:29:10,"{""field"":""is_active"",""new_value"":""rerouted""}"
2092,905,198,updated,2025-07-12 03:59:41,"{""field"":""title"",""new_value"":""refined""}"
2093,1638,343,updated,2025-11-23 20:39:54,"{""field"":""original_url"",""new_value"":""https://opswise.net/network/4609""}"
2094,1996,244,updated,2025-11-05 08:14:55,"{""field"":""title"",""new_value"":""boosted""}"
2095,507,77,updated,2025-01-21 09:42:18,"{""field"":""title"",""new_value"":""rotated""}"
2096,1177,316,updated,2025-10-19 13:20:52,"{""field"":""title"",""new_value"":""rerouted""}"
2097,930,39,updated,2025-03-21 07:43:41,"{""field"":""original_url"",""new_value"":""https://example.com/garden/2015""}"
2098,60,180,updated,2025-03-06 14:15:18,"{""field"":""title"",""new_value"":""archived""}"
2099,143,196,updated,2025-02-27 21:57:29,"{""field"":""original_url"",""new_value"":""https://relay.cloud/river/8079""}"
2100,1721,65,updated,2025-03-07 16:55:36,"{""field"":""is_active"",""new_value"":""rerouted""}"
2101,13,2,updated,2025-04-02 07:20:16,"{""field"":""is_active"",""new_value"":""patched""}"
2102,304,369,updated,2025-08-10 02:40:59,"{""field"":""original_url"",""new_value"":""https://opswise.net/anchor/9428""}"
2103,37,140,updated,2025-06-14 18:31:04,"{""field"":""title"",""new_value"":""rerouted""}"
2104,909,103,updated,2025-07-23 15:40:54,"{""field"":""title"",""new_value"":""rotated""}"
